id,Class,Order,Family,Genus,Species,Sub.species,Authority,Common.Name,Location.of.population,Country.list,Region,Decimal.Latitude,Decimal.Longitude,Are.coordinates.for.specific.location.,system,biome,realm,Native,Alien,Invasive,Units,Sampling.method,Data.transformed,year,pop
8999,Aves,Procellariiformes,Procellariidae,Pterodroma,leucoptera,,"(Gould, 1844)",White-winged petrel,"Cabbage Tree Island, New South Wales, Australia",Australia,Oceania,-32.7,152,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of breeding pairs on eggs,Standardised transects in December,No,2006,1066
9000,Aves,Procellariiformes,Procellariidae,Pterodroma,leucoptera,,"(Gould, 1844)",White-winged petrel,"Boondelbah Island, New South Wales, Australia",Australia,Oceania,-32.70667,152.22806,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Number of breeding pairs on eggs,Standardised transects in December,No,2006,44
9534,Actinopteri,Atheriniformes,Atherinidae,Atherinosoma,microstoma,,(Günther 1861),Small-mouth hardyhead,"Murray estuary, The Coorong, South Australia",Australia,Oceania,-35.56778,139.05667,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Number of individuals per seine,Seine nets,No,2006,12
9535,Actinopteri,Atheriniformes,Atherinidae,Atherinosoma,microstoma,,(Günther 1861),Small-mouth hardyhead,"North lagoon, The Coorong, South Australia",Australia,Oceania,-35.56778,139.05667,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Number of individuals per seine,Seine nets,No,2006,165
9536,Actinopteri,Atheriniformes,Atherinidae,Atherinosoma,microstoma,,(Günther 1861),Small-mouth hardyhead,"South lagoon, The Coorong, South Australia",Australia,Oceania,-35.56778,139.05667,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Number of individuals per seine,Seine nets,No,2006,75
9543,Aves,Pelecaniformes,Pelecanidae,Pelecanus,conspicillatus,,"Temminck, 1824",Australian pelican,"Murray estuary, North lagoon, and South lagoon (The Coorong, South Australia)",Australia,Oceania,-35.56778,139.05667,FALSE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Number of individuals,Unspecified,No,2006,3242
10192,Aves,Sphenisciformes,Spheniscidae,Eudyptula,minor,,"(Forster, 1781)",Little penguin,"St Kilda breakwater - publicly accessible sections, Australia",Australia,Oceania,-38.15,144.86667,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Adult birds per section per sampling night,Fortnightly surveys at which any birds seen, heard or caught were recorded,2006,2
10193,Aves,Sphenisciformes,Spheniscidae,Eudyptula,minor,,"(Forster, 1781)",Little penguin,"St Kilda breakwater - restricted sections, Australia",Australia,Oceania,-38.15,144.86667,TRUE,Marine,Unknown,South temperate and Antarctic,Yes,No,No,Adult birds per section per sampling night,Fortnightly surveys at which any birds seen, heard or caught were recorded,2006,4.1
10969,Actinopteri,Clupeiformes,Clupeidae,Sardinops,sagax,,(Jenyns 1842),Pacific sardine / South American pilchard,"Spencer Gulf and surrounding area, Australia",Australia,Oceania,-34.81667,136.63333,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Spawning biomass (?1000t),purse-seining,No,2006,226.9
11202,Actinopteri,Perciformes,Platycephalidae,Platycephalus,richardsoni,,Castelnau 1872,Tiger flathead,South-eastern Australian continental shelf,Australia,Oceania,-34.90028,151.01472,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch weight per haul index,Historical trawler data,No,2006,10877.4
11206,Actinopteri,Centrarchiformes,Latridae,Nemadactylus,macropterus,,(Forster 1801),Tarakihi,South-eastern Australian continental shelf,Australia,Oceania,-34.90028,151.01472,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,Catch weight per haul index,Historical trawler data,No,2006,3078.05
11332,Actinopteri,Perciformes,Sparidae,Chrysophrys,auratus,,(Forster 1801),Silver seabream,"Northern Spencer Gulf, South Australia",Australia,Oceania,-33.37889,137.64028,FALSE,Marine,Unknown,Tropical and subtropical Indo-Pacific,Yes,No,No,CPUE (Catch per unit effort, kg/targeted effort),Fishery dependent data,2006,5453.475
11354,Actinopteri,Perciformes,Apogonidae,Ostorhinchus,apogonoides,,(Bleeker 1856),Short-tooth cardinal,"Howland Island, Phoenix islands, Central Pacific",United States Minor Outlying Islands,Oceania,0.80639,-176.61806,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Count of individuals (average of 5 locations),REA (Rapid Ecological Assessment) in 5 set locations.,No,2006,1.22
11356,Actinopteri,Perciformes,Pomacentridae,Chromis,acares,,Randall & Swerdloff 1973,Midget chromis,"Howland Island, Phoenix islands, Central Pacific",United States Minor Outlying Islands,Oceania,0.80639,-176.61806,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Count of individuals (average of 5 locations),REA (Rapid Ecological Assessment) in 5 set locations.,No,2006,77.78
11357,Actinopteri,Perciformes,Pomacentridae,Chromis,margaritifer,,Fowler 1946,Bicolor chromis,"Howland Island, Phoenix islands, Central Pacific",United States Minor Outlying Islands,Oceania,0.80639,-176.61806,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Count of individuals (average of 5 locations),REA (Rapid Ecological Assessment) in 5 set locations.,No,2006,26.44
11358,Actinopteri,Perciformes,Pomacentridae,Chromis,vanderbilti,,(Fowler 1941),Vanderbilt's chromis,"Howland Island, Phoenix islands, Central Pacific",United States Minor Outlying Islands,Oceania,0.80639,-176.61806,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Count of individuals (average of 5 locations),REA (Rapid Ecological Assessment) in 5 set locations.,No,2006,8.11
11360,Actinopteri,Perciformes,Pomacentridae,Lepidozygus,tapeinosoma,,(Bleeker 1856),Fusilier damselfish,"Howland Island, Phoenix islands, Central Pacific",United States Minor Outlying Islands,Oceania,0.80639,-176.61806,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Count of individuals (average of 5 locations),REA (Rapid Ecological Assessment) in 5 set locations.,No,2006,241.67
11361,Actinopteri,Perciformes,Serranidae,Luzonichthys,whitleyi,,(Smith 1955),Whitley's splitfin,"Howland Island, Phoenix islands, Central Pacific",United States Minor Outlying Islands,Oceania,0.80639,-176.61806,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Count of individuals (average of 5 locations),REA (Rapid Ecological Assessment) in 5 set locations.,No,2006,484.94
11362,Actinopteri,Perciformes,Serranidae,Pseudanthias,bartlettorum,,(Randall & Lubbock 1981),Bartlett's anthias,"Howland Island, Phoenix islands, Central Pacific",United States Minor Outlying Islands,Oceania,0.80639,-176.61806,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Count of individuals (average of 5 locations),REA (Rapid Ecological Assessment) in 5 set locations.,No,2006,923.33
11363,Actinopteri,Perciformes,Labridae,Thalassoma,amblycephalum,,(Bleeker 1856),Bluntheaded wrasse,"Howland Island, Phoenix islands, Central Pacific",United States Minor Outlying Islands,Oceania,0.80639,-176.61806,TRUE,Marine,Tropical coral,Tropical and subtropical Indo-Pacific,Yes,No,No,Count of individuals (average of 5 locations),REA (Rapid Ecological Assessment) in 5 set locations.,No,2006,77.11
